dataset_id,global_index,dataset_name,method,host,wave,dataset_identity_status,dataset_identity_trusted,expected_dataset_rel,actual_result_dataset_dir,expected_feature_count,actual_feature_count,result_relpath,source_result_path
g0055,55,feynman_II_34_11,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,4,4,results/W1/llmsr/iaaccn27/g0055_feynman_II_34_11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman_II_34_11/result.json
g0055,55,feynman_II_34_11,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,4,4,results/W2/pyoperon/iaaccn23/g0055_feynman_II_34_11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman_II_34_11/result.json
g0055,55,feynman_II_34_11,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,4,4,results/W3/pysr/iaaccn23/g0055_feynman_II_34_11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman_II_34_11/result.json
g0055,55,feynman_II_34_11,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,4,4,results/W5/tpsr/iaaccn23/g0055_feynman_II_34_11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman_II_34_11/result.json
g0056,56,feynman_II_15_5,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W2/drsr/iaaccn27/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman_II_15_5/result.json
g0056,56,feynman_II_15_5,dso,iaaccn23,W4,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W4/dso/iaaccn23/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn23/dso/feynman_II_15_5/result.json
g0056,56,feynman_II_15_5,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W1/gplearn/iaaccn23/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman_II_15_5/result.json
g0056,56,feynman_II_15_5,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W1/llmsr/iaaccn27/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman_II_15_5/result.json
g0056,56,feynman_II_15_5,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W2/pyoperon/iaaccn23/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman_II_15_5/result.json
g0056,56,feynman_II_15_5,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W3/pysr/iaaccn23/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman_II_15_5/result.json
g0056,56,feynman_II_15_5,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,3,3,results/W5/tpsr/iaaccn23/g0056_feynman_II_15_5/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman_II_15_5/result.json
g0057,57,feynman_III_17_37,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W2/drsr/iaaccn27/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman_III_17_37/result.json
g0057,57,feynman_III_17_37,dso,iaaccn23,W4,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W4/dso/iaaccn23/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn23/dso/feynman_III_17_37/result.json
g0057,57,feynman_III_17_37,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W1/gplearn/iaaccn23/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman_III_17_37/result.json
g0057,57,feynman_III_17_37,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W1/llmsr/iaaccn27/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman_III_17_37/result.json
g0057,57,feynman_III_17_37,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W2/pyoperon/iaaccn23/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman_III_17_37/result.json
g0057,57,feynman_III_17_37,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W3/pysr/iaaccn23/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman_III_17_37/result.json
g0057,57,feynman_III_17_37,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,3,3,results/W5/tpsr/iaaccn23/g0057_feynman_III_17_37/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman_III_17_37/result.json
g0058,58,feynman_II_36_38,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W2/drsr/iaaccn27/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman_II_36_38/result.json
g0058,58,feynman_II_36_38,dso,iaaccn23,W4,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W4/dso/iaaccn23/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn23/dso/feynman_II_36_38/result.json
g0058,58,feynman_II_36_38,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W1/gplearn/iaaccn23/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman_II_36_38/result.json
g0058,58,feynman_II_36_38,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W1/llmsr/iaaccn27/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman_II_36_38/result.json
g0058,58,feynman_II_36_38,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W2/pyoperon/iaaccn23/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman_II_36_38/result.json
g0058,58,feynman_II_36_38,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W3/pysr/iaaccn23/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman_II_36_38/result.json
g0058,58,feynman_II_36_38,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_36_38,8,8,results/W5/tpsr/iaaccn23/g0058_feynman_II_36_38/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman_II_36_38/result.json
g0059,59,feynman_II_38_3,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W2/drsr/iaaccn27/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman_II_38_3/result.json
g0059,59,feynman_II_38_3,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W4/dso/iaaccn24/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman_II_38_3/result.json
g0059,59,feynman_II_38_3,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W1/gplearn/iaaccn23/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman_II_38_3/result.json
g0059,59,feynman_II_38_3,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W1/llmsr/iaaccn27/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman_II_38_3/result.json
g0059,59,feynman_II_38_3,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W2/pyoperon/iaaccn23/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman_II_38_3/result.json
g0059,59,feynman_II_38_3,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W3/pysr/iaaccn23/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman_II_38_3/result.json
g0059,59,feynman_II_38_3,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,/home/zhangziwen/sim-datasets-data/srbench1.0/feynman/feynman_II_38_3,4,4,results/W5/tpsr/iaaccn23/g0059_feynman_II_38_3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman_II_38_3/result.json
g0060,60,feynman-i.27.6,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W2/drsr/iaaccn27/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-i.27.6/result.json
g0060,60,feynman-i.27.6,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W4/dso/iaaccn24/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-i.27.6/result.json
g0060,60,feynman-i.27.6,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W1/gplearn/iaaccn23/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-i.27.6/result.json
g0060,60,feynman-i.27.6,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W1/llmsr/iaaccn27/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-i.27.6/result.json
g0060,60,feynman-i.27.6,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W2/pyoperon/iaaccn23/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-i.27.6/result.json
g0060,60,feynman-i.27.6,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W3/pysr/iaaccn23/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-i.27.6/result.json
g0060,60,feynman-i.27.6,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.27.6,6,6,results/W5/tpsr/iaaccn23/g0060_feynman-i.27.6/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-i.27.6/result.json
g0061,61,feynman-ii.38.3,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W2/drsr/iaaccn27/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-ii.38.3/result.json
g0061,61,feynman-ii.38.3,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W4/dso/iaaccn24/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-ii.38.3/result.json
g0061,61,feynman-ii.38.3,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W1/gplearn/iaaccn23/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-ii.38.3/result.json
g0061,61,feynman-ii.38.3,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W1/llmsr/iaaccn27/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-ii.38.3/result.json
g0061,61,feynman-ii.38.3,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W2/pyoperon/iaaccn23/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-ii.38.3/result.json
g0061,61,feynman-ii.38.3,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W3/pysr/iaaccn23/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-ii.38.3/result.json
g0061,61,feynman-ii.38.3,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,7,7,results/W5/tpsr/iaaccn23/g0061_feynman-ii.38.3/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-ii.38.3/result.json
g0062,62,Keijzer-7,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W2/drsr/iaaccn27/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/Keijzer-7/result.json
g0062,62,Keijzer-7,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W4/dso/iaaccn24/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/Keijzer-7/result.json
g0062,62,Keijzer-7,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W1/gplearn/iaaccn23/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/Keijzer-7/result.json
g0062,62,Keijzer-7,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W1/llmsr/iaaccn27/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/Keijzer-7/result.json
g0062,62,Keijzer-7,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W2/pyoperon/iaaccn23/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/Keijzer-7/result.json
g0062,62,Keijzer-7,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W3/pysr/iaaccn23/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/Keijzer-7/result.json
g0062,62,Keijzer-7,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/keijzer/Keijzer-7,/home/zhangziwen/sim-datasets-data/keijzer/Keijzer-7,1,1,results/W5/tpsr/iaaccn23/g0062_Keijzer-7/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/Keijzer-7/result.json
g0063,63,feynman-bonus.11,drsr,iaaccn27,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W2/drsr/iaaccn27/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn27/drsr/feynman-bonus.11/result.json
g0063,63,feynman-bonus.11,dso,iaaccn24,W4,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W4/dso/iaaccn24/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/iaaccn24/dso/feynman-bonus.11/result.json
g0063,63,feynman-bonus.11,gplearn,iaaccn23,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W1/gplearn/iaaccn23/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn23/gplearn/feynman-bonus.11/result.json
g0063,63,feynman-bonus.11,llmsr,iaaccn27,W1,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W1/llmsr/iaaccn27/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/iaaccn27/llmsr/feynman-bonus.11/result.json
g0063,63,feynman-bonus.11,pyoperon,iaaccn23,W2,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W2/pyoperon/iaaccn23/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/iaaccn23/pyoperon/feynman-bonus.11/result.json
g0063,63,feynman-bonus.11,pysr,iaaccn23,W3,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W3/pysr/iaaccn23/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/iaaccn23/pysr/feynman-bonus.11/result.json
g0063,63,feynman-bonus.11,tpsr,iaaccn23,W5,exact_match,true,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,/home/zhangziwen/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,4,4,results/W5/tpsr/iaaccn23/g0063_feynman-bonus.11/result.json,/home/zhangziwen/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/iaaccn23/tpsr/feynman-bonus.11/result.json
